PLACEFP,NAME,native_incidents,asian_incidents,black_incidents,hispanic_incidents,pi_incidents,unknown_incidents,white_incidents,total_incidents,poc_incidents,native_incidents_pct,asian_incidents_pct,black_incidents_pct,hispanic_incidents_pct,pi_incidents_pct,unknown_incidents_pct,white_incidents_pct,poc_incidents_pct,total_pop,white_pop,native_pop,pi_pop,black_pop,asian_pop,hispanic_pop,unknown_pop,poc_pop,white_pop_pct,native_pop_pct,pi_pop_pct,black_pop_pct,asian_pop_pct,hispanic_pop_pct,unknown_pop_pct,poc_pop_pct,native_likelihood_vs_white,asian_likelihood_vs_white,black_likelihood_vs_white,hispanic_likelihood_vs_white,pi_likelihood_vs_white,unknown_likelihood_vs_white,poc_likelihood_vs_white
45932,Mariposa,1,0,0,0,0,0,1,2,1,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,1137.0,908.0,0.0,0.0,42.0,48.0,54.0,85.0,229.0,0.7985927880386984,,,,,,,,,,,,,,
46100,Martell,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,180.0,88.0,0.0,0.0,0.0,21.0,61.0,10.0,92.0,,,,,,,,,,,,,,,
46114,Martinez,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,36903.0,21746.0,27.0,0.0,813.0,3678.0,7469.0,3170.0,15157.0,0.5892745847221094,,,0.0220307292090073,0.0996666937647345,0.2023954692030458,0.0859008752675934,0.4107254152778907,,,,,,,
46170,Marysville,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,12726.0,6892.0,141.0,0.0,358.0,945.0,3346.0,1044.0,5834.0,0.5415684425585415,,,,,0.2629262926292629,0.082036775106082,0.4584315574414584,,,,,,,
46400,Mayfair,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,5044.0,1123.0,0.0,7.0,9.0,317.0,3418.0,170.0,3921.0,0.2226407613005551,,,,,0.6776367961934973,,0.7773592386994449,,,,,,,
46492,Maywood,0,0,0,4,0,0,0,4,4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,24317.0,229.0,6.0,7.0,55.0,135.0,23648.0,237.0,24088.0,,,,,,0.9724883826129868,,0.9905827199078834,,,,,,,
46520,Meadowbrook,0,0,0,1,0,1,1,3,2,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,33.33333333333333,66.66666666666666,2627.0,533.0,0.0,0.0,71.0,101.0,1749.0,173.0,2094.0,0.2028930338789493,,,,,0.6657784545108488,,0.7971069661210506,,,,,,,
46828,Mendota,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12577.0,255.0,15.0,0.0,0.0,36.0,12198.0,73.0,12322.0,,,,,,0.9698656277331638,,0.9797248946489624,,,,,,,
46842,Menifee,0,0,0,2,0,1,2,5,3,0.0,0.0,0.0,40.0,0.0,20.0,40.0,60.0,110305.0,43150.0,150.0,213.0,7951.0,6761.0,45432.0,6648.0,67155.0,0.3911880694438149,,,0.0720819545804813,0.0612936856896786,0.4118761615520602,0.0602692534336612,0.6088119305561851,0.0,0.0,0.0,0.9497710864588836,0.0,3.245336943441637,0.9638150547241456
46870,Menlo Park,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,32727.0,16891.0,18.0,60.0,693.0,6133.0,6836.0,2096.0,15836.0,0.5161181898738045,,,,0.1873987838787545,0.2088795184404314,0.0640449781525957,0.4838818101261955,,,,,,,
46898,Merced,0,0,0,3,0,1,1,5,4,0.0,0.0,0.0,60.0,0.0,20.0,20.0,80.0,91953.0,19362.0,271.0,223.0,4230.0,8681.0,55300.0,3886.0,72591.0,0.2105640925255293,,,0.0460017617695996,0.0944069252770437,0.6013941905103695,0.0422607201505116,0.7894359074744707,0.0,0.0,0.0,1.050379746835443,0.0,4.982501286670098,1.066909120965409
47430,Midway City,0,1,0,0,0,0,0,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,7999.0,1241.0,132.0,55.0,87.0,3313.0,2885.0,286.0,6758.0,,,,,0.414176772096512,0.36067008376047,,0.8448556069508688,,,,,,,
47486,Millbrae,0,0,1,0,0,0,0,1,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,22689.0,6680.0,21.0,428.0,192.0,10914.0,3158.0,1296.0,16009.0,0.2944157962008021,,,,0.481026047864604,0.1391863898805588,0.0571201904006346,0.7055842037991978,,,,,,,
47766,Milpitas,0,0,0,1,0,1,1,3,2,0.0,0.0,0.0,33.33333333333333,0.0,33.33333333333333,33.33333333333333,66.66666666666666,78578.0,7920.0,123.0,97.0,1433.0,56160.0,10531.0,2314.0,70658.0,0.1007915701595866,,,0.0182366565705413,0.7147038611316144,0.1340197001705312,0.02944844612996,0.8992084298404134,,,,,,,
48354,Modesto,0,0,3,2,1,0,9,15,6,0.0,0.0,20.0,13.333333333333334,6.666666666666667,0.0,60.0,40.0,219215.0,80150.0,994.0,1991.0,9611.0,16079.0,99605.0,10785.0,139065.0,0.3656227904112401,0.004534361243528,0.009082407681956,0.0438428027279155,0.0733480829322811,0.4543712793376365,0.0491982756654426,0.6343772095887599,0.0,0.0,2.779800922554018,0.1788174399991076,4.472905854121325,0.0,0.3842327928187059
48452,Mojave,0,0,2,0,0,0,1,3,2,0.0,0.0,66.66666666666666,0.0,0.0,0.0,33.33333333333333,66.66666666666666,5173.0,1444.0,25.0,0.0,1051.0,39.0,2442.0,172.0,3729.0,0.2791416972743089,,,,,0.4720664991300985,,0.7208583027256911,,,,,,,
48788,Montclair,0,0,0,2,0,0,0,2,2,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,37810.0,3669.0,23.0,32.0,2244.0,3812.0,27411.0,619.0,34141.0,0.0970378206823591,,,,0.1008198889182755,0.7249669399629728,0.0163713303358899,0.9029621793176408,,,,,,,
48816,Montebello,0,0,0,4,0,0,0,4,4,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,61045.0,4220.0,38.0,1.0,414.0,8516.0,46569.0,1287.0,56825.0,0.0691293308215251,,,,0.1395036448521582,0.7628634613809485,0.0210828077647637,0.9308706691784748,,,,,,,
48872,Monterey,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,29613.0,17987.0,54.0,136.0,686.0,1977.0,6986.0,1787.0,11626.0,0.6074021544591902,,,0.0231655016377942,0.066761219734576,0.2359099044338635,0.0603451186978691,0.3925978455408098,,,,,,,
48914,Monterey Park,0,1,0,1,0,0,0,2,2,0.0,50.0,0.0,50.0,0.0,0.0,0.0,100.0,59132.0,3246.0,54.0,59.0,366.0,38083.0,15656.0,1668.0,55886.0,0.0548941351552458,,,,0.6440336873435704,0.2647635797875938,0.0282080768450246,0.945105864844754,,,,,,,
49180,Morada,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3383.0,1901.0,0.0,23.0,21.0,346.0,931.0,161.0,1482.0,0.5619272834762046,,,,,,,0.4380727165237954,,,,,,,
49270,Moreno Valley,0,0,2,3,0,1,2,8,6,0.0,0.0,25.0,37.5,0.0,12.5,25.0,75.0,211666.0,28369.0,274.0,1440.0,32785.0,10997.0,130997.0,6804.0,183297.0,0.1340271937864371,,,0.1548902516228397,0.051954494344864,0.618885413812327,0.0321449831338051,0.8659728062135629,0.0,0.0,0.8653042549946622,0.3248433170225273,0.0,2.084729570840682,0.4643120181999706
49348,Morongo Valley,0,0,0,0,0,1,1,2,1,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,4209.0,2437.0,4.0,0.0,131.0,45.0,1410.0,182.0,1772.0,0.5789973865526253,,,,,0.3349964362081254,,0.4210026134473746,,,,,,,
49852,Mount Shasta,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3182.0,2564.0,0.0,131.0,18.0,54.0,170.0,245.0,618.0,0.8057825267127593,,,,,,,,,,,,,,
50076,Murrieta,0,0,0,0,0,1,1,2,1,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,112064.0,52255.0,545.0,493.0,5851.0,9461.0,35164.0,8295.0,59809.0,0.4662960451170759,,,0.0522112364363221,0.0844249714448886,0.313784980011422,0.0740202027412906,0.533703954882924,,,,,,,
50132,Muscoy,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12025.0,982.0,2.0,0.0,235.0,398.0,10223.0,185.0,11043.0,,,,,,0.8501455301455302,,0.9183367983367984,,,,,,,
50258,Napa,0,0,0,3,0,1,2,6,4,0.0,0.0,0.0,50.0,0.0,16.666666666666664,33.33333333333333,66.66666666666666,78239.0,39383.0,100.0,70.0,779.0,2338.0,32258.0,3311.0,38856.0,0.5033678855813597,,,0.0099566712253479,0.0298827950254987,0.4123007707153721,0.0423190480450926,0.4966321144186403,0.0,0.0,0.0,1.8313131626263253,0.0,5.947296889157354,2.0271257978175825
50398,National City,0,0,1,1,0,0,2,4,2,0.0,0.0,25.0,25.0,0.0,0.0,50.0,50.0,58893.0,6229.0,93.0,200.0,2981.0,9862.0,37393.0,2135.0,52664.0,0.105768087888204,,,0.0506172210619258,0.1674562341874246,0.6349311463162005,0.0362521861681354,0.894231912111796,,,,,,,
50734,Needles,0,0,0,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4872.0,2552.0,189.0,4.0,158.0,43.0,1707.0,219.0,2320.0,0.5238095238095238,,,,,0.3503694581280788,,0.4761904761904761,,,,,,,
50916,Newark,0,0,0,2,0,1,0,3,3,0.0,0.0,0.0,66.66666666666666,0.0,33.33333333333333,0.0,100.0,46903.0,7815.0,203.0,673.0,1501.0,21703.0,12781.0,2227.0,39088.0,0.1666204720380359,,,0.0320022173421742,0.4627209346950088,0.2724985608596465,0.0474809713664371,0.833379527961964,,,,,,,
51140,Newman,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,12316.0,4031.0,22.0,0.0,76.0,545.0,7550.0,92.0,8285.0,0.327297823968821,,,,,0.6130237089964274,,0.672702176031179,,,,,,,
51182,Newport Beach,0,0,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,83845.0,63373.0,34.0,12.0,692.0,6520.0,8342.0,4872.0,20472.0,0.755835172043652,,,,0.0777625380165782,0.0994931122905361,0.0581072216590136,0.244164827956348,,,,,,,
51294,Nice,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2569.0,1598.0,0.0,0.0,10.0,96.0,684.0,181.0,971.0,0.6220319190346438,,,,,,,,,,,,,,
51476,Nipomo,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,17516.0,6771.0,39.0,40.0,135.0,762.0,9041.0,728.0,10745.0,0.3865608586435259,,,,,0.5161566567709522,,0.613439141356474,,,,,,,
51560,Norco,0,0,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,25054.0,11520.0,61.0,42.0,724.0,902.0,10598.0,1207.0,13534.0,0.4598068172746867,,,0.0288975812245549,0.0360022351720284,0.423006306378223,0.0481759399696655,0.5401931827253134,,,,,,,
51637,North Auburn,0,0,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,13480.0,8297.0,78.0,75.0,121.0,380.0,3650.0,879.0,5183.0,0.6155044510385757,,,,,0.2707715133531157,,0.3844955489614243,,,,,,,
51924,North Highlands,0,0,1,0,0,1,1,3,2,0.0,0.0,33.33333333333333,0.0,0.0,33.33333333333333,33.33333333333333,66.66666666666666,47957.0,20418.0,374.0,107.0,3784.0,4099.0,15668.0,3507.0,27539.0,0.4257564067810747,,,0.0789040181829555,0.0854724023604479,0.3267093437871426,0.0731280105094146,0.5742435932189253,,,,,,,
52162,North Richmond,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,3855.0,134.0,0.0,228.0,421.0,567.0,2394.0,111.0,3721.0,,,,,,0.621011673151751,,0.9652399481193256,,,,,,,
52526,Norwalk,0,0,1,3,0,0,0,4,4,0.0,0.0,25.0,75.0,0.0,0.0,0.0,100.0,99789.0,10280.0,101.0,190.0,3796.0,12876.0,70256.0,2290.0,89509.0,0.103017366643618,,,0.0380402649590636,0.1290322580645161,0.7040455360811312,0.0229484211686658,0.896982633356382,,,,,,,
53000,Oakland,0,0,13,7,0,1,3,24,21,0.0,0.0,54.166666666666664,29.166666666666668,0.0,4.166666666666666,12.5,87.5,439418.0,122006.0,1173.0,1881.0,86626.0,68848.0,126186.0,32698.0,317412.0,0.2776536236567459,0.0026694400320423,0.0042806621485692,0.1971380325794573,0.1566799721449736,0.2871662062091221,0.0744120632290893,0.722346376343254,0.0,0.0,6.1031637922409745,2.2560400255707185,0.0,1.2437661834566844,2.690641815684347
53070,Oakley,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,45183.0,18411.0,15.0,126.0,3971.0,4458.0,15683.0,2519.0,26772.0,0.4074762631963349,,,0.0878870371599938,0.0986654272624659,0.3470995728481951,0.0557510568134032,0.5925237368036651,,,,,,,
53182,Oak View,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6141.0,3645.0,0.0,0.0,4.0,52.0,2257.0,183.0,2496.0,0.5935515388373229,,,,,0.3675297182869239,,0.4064484611626771,,,,,,,
53322,Oceanside,0,0,0,3,0,0,1,4,3,0.0,0.0,0.0,75.0,0.0,0.0,25.0,75.0,172242.0,73314.0,102.0,933.0,7175.0,14188.0,64577.0,11953.0,98928.0,0.4256453129898631,,0.0054167972968265,0.0416565065431195,0.0823724759350216,0.3749201704578442,0.0693965467191509,0.5743546870101369,,,,,,,
53448,Oildale,0,0,0,2,0,0,5,7,2,0.0,0.0,0.0,28.57142857142857,0.0,0.0,71.42857142857143,28.57142857142857,34687.0,19616.0,171.0,108.0,872.0,401.0,11701.0,1818.0,15071.0,0.5655144578660594,,,,,0.33733098855479,0.0524115662928474,0.4344855421339407,0.0,0.0,0.0,0.6705751645158534,0.0,0.0,0.5206290226262359
53505,Old Fig Garden,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,5503.0,2311.0,13.0,6.0,88.0,245.0,2651.0,189.0,3192.0,0.4199527530437943,,,,,0.4817372342358713,,0.5800472469562057,,,,,,,
53603,Old Stine,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,3760.0,1394.0,0.0,14.0,190.0,22.0,1938.0,202.0,2366.0,0.3707446808510638,,,,,0.5154255319148936,,0.6292553191489362,,,,,,,
53714,Olivehurst,0,0,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,18444.0,7365.0,169.0,0.0,935.0,1642.0,7579.0,754.0,11079.0,0.399316851008458,,,0.0506939926263283,0.089026241596183,0.4109195402298851,0.040880503144654,0.600683148991542,,,,,,,
53896,Ontario,0,0,0,11,0,1,3,15,12,0.0,0.0,0.0,73.33333333333333,0.0,6.666666666666667,20.0,80.0,180547.0,22296.0,362.0,413.0,10450.0,17309.0,123800.0,5917.0,158251.0,0.1234913900535594,,,0.05787966568262,0.0958697735215761,0.6856940298094125,0.0327726298415371,0.8765086099464405,0.0,0.0,0.0,0.6603554119547658,0.0,1.2560419131316545,0.5635604198393691
53910,Onyx,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,245.0,0.0,0.0,0.0,0.0,48.0,99.0,98.0,245.0,,,,,,,,,,,,,,,
53980,Orange,0,0,1,1,0,3,0,5,5,0.0,0.0,20.0,20.0,0.0,60.0,0.0,100.0,138266.0,54257.0,171.0,215.0,2073.0,19090.0,55223.0,7237.0,84009.0,0.3924102816310589,,,0.0149928398883311,0.1380672037955824,0.3993968148351728,0.0523411395426207,0.607589718368941,0.0,0.0,20.0,20.0,0.0,20.0,20.0
54092,Orangevale,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,35958.0,26981.0,203.0,96.0,516.0,955.0,5214.0,1993.0,8977.0,0.7503476277879748,,,0.0143500750876022,0.0265587630012792,0.1450025029200734,0.0554257745147116,0.2496523722120251,,,,,,,
54120,Orcutt,0,0,0,2,0,0,1,3,2,0.0,0.0,0.0,66.66666666666666,0.0,0.0,33.33333333333333,66.66666666666666,31454.0,16015.0,48.0,17.0,412.0,962.0,12239.0,1761.0,15439.0,0.5091562281426846,,,,0.0305843453932727,0.3891079036052648,0.0559865199974566,0.4908437718573154,,,,,,,
54372,Orosi,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,8966.0,265.0,0.0,0.0,0.0,424.0,8237.0,40.0,8701.0,,,,,,0.9186928396163284,,0.9704438991746598,,,,,,,
54386,Oroville,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,19752.0,10794.0,281.0,0.0,695.0,2014.0,4291.0,1677.0,8958.0,0.5464763061968408,,,,0.1019643580396921,0.2172438234102875,0.0849027946537059,0.4535236938031591,,,,,,,
54388,Oroville East,0,1,0,0,0,0,0,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,7504.0,5365.0,179.0,40.0,3.0,159.0,1174.0,584.0,2139.0,0.714952025586354,,,,,0.1564498933901918,,0.285047974413646,,,,,,,
54652,Oxnard,0,0,1,2,0,0,1,4,3,0.0,0.0,25.0,50.0,0.0,0.0,25.0,75.0,200928.0,25147.0,458.0,373.0,3043.0,12795.0,154996.0,4116.0,175781.0,0.1251542841216754,0.0022794234750756,,0.0151447284599458,0.0636795269947443,0.7714007007485268,0.0204849498327759,0.8748457158783246,,,,,,,
54806,Pacifica,0,1,0,0,0,0,1,2,1,0.0,50.0,0.0,0.0,0.0,0.0,50.0,50.0,37261.0,17528.0,15.0,615.0,436.0,8102.0,7286.0,3279.0,19733.0,0.4704114221303776,,,,0.2174391454872386,0.195539572206865,0.0880008588067953,0.5295885778696224,,,,,,,
55044,Pajaro,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,2899.0,71.0,0.0,0.0,67.0,6.0,2755.0,0.0,2828.0,,,,,,0.950327699206623,,0.9755087961365988,,,,,,,
55086,Palermo,0,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5266.0,3290.0,71.0,0.0,200.0,205.0,1178.0,322.0,1976.0,0.6247626281807824,,,,,0.2236992024306874,0.0611469806304595,0.3752373718192176,,,,,,,
55156,Palmdale,0,0,2,2,0,1,3,8,5,0.0,0.0,25.0,25.0,0.0,12.5,37.5,62.5,164634.0,25478.0,601.0,105.0,21015.0,7618.0,104593.0,5224.0,139156.0,0.1547553968196119,,,0.1276467801304712,0.0462723374272628,0.6353061943462468,0.0317309911682884,0.845244603180388,0.0,0.0,0.8082480767705608,0.16239455157929628,0.0,1.6257018887187342,0.30514913717937664
55184,Palm Desert,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,51990.0,33040.0,64.0,65.0,818.0,2450.0,13896.0,1657.0,18950.0,0.6355068282361993,,,0.0157337949605693,0.0471244470090402,0.2672821696480092,0.0318715137526447,0.3644931717638007,,,,,,,
55254,Palm Springs,0,0,0,1,0,0,1,2,1,0.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,45070.0,27671.0,160.0,98.0,1948.0,2377.0,11590.0,1226.0,17399.0,0.6139560683381406,0.003550033281562,,0.0432216552030175,0.0527401819392056,0.2571555358331484,0.0272021300199689,0.3860439316618593,,,,,,,
55282,Palo Alto,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,67237.0,30262.0,166.0,60.0,1201.0,25620.0,5280.0,4648.0,36975.0,0.4500795692847688,,,0.0178621889733331,0.3810402010797626,0.0785281913232297,0.0691286047860553,0.5499204307152312,,,,,,,
55520,Paradise,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7392.0,5823.0,57.0,21.0,46.0,105.0,723.0,617.0,1569.0,0.7877435064935064,,,,,,0.0834686147186147,0.2122564935064935,,,,,,,
55618,Paramount,0,0,0,7,0,0,0,7,7,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,52050.0,2139.0,32.0,103.0,4784.0,1903.0,42303.0,786.0,49911.0,0.0410951008645533,,,0.0919116234390009,0.0365609990393852,0.8127377521613833,,0.9589048991354466,0.0,0.0,0.0,20.0,0.0,0.0,20.0
56000,Pasadena,0,0,4,1,1,0,1,7,6,0.0,0.0,57.14285714285714,14.285714285714285,14.285714285714285,0.0,14.285714285714285,85.71428571428571,136969.0,47759.0,155.0,317.0,10912.0,23270.0,46523.0,8033.0,89210.0,0.3486847388825209,,,0.0796676620257138,0.1698924574173718,0.3396607991589337,0.0586483072812096,0.6513152611174792,0.0,0.0,17.506964809384165,1.026567504245212,150.65930599369085,0.0,3.2121286851249864
56700,Perris,0,0,0,1,0,2,2,5,3,0.0,0.0,0.0,20.0,0.0,40.0,40.0,60.0,80511.0,5919.0,116.0,530.0,6569.0,2824.0,62563.0,1990.0,74592.0,0.0735179043857361,,,0.0815913353454807,0.0350759523543366,0.7770739402069282,0.0247171193998335,0.926482095614264,0.0,0.0,0.0,0.0473043172482138,0.0,2.9743718592964825,0.11902750965250965
56784,Petaluma,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,59247.0,39604.0,177.0,56.0,709.0,2216.0,12841.0,3644.0,19643.0,0.6684557867908923,,,0.0119668506422266,0.0374027376913599,0.2167367124073792,0.0615052238931929,0.3315442132091076,,,,,,,
56924,Pico Rivera,0,1,0,4,0,0,0,5,5,0.0,20.0,0.0,80.0,0.0,0.0,0.0,100.0,60272.0,2553.0,185.0,15.0,890.0,2059.0,54329.0,241.0,57719.0,0.0423579771701619,,,,0.034161799840722,0.9013970002654632,,0.957642022829838,0.0,20.0,0.0,20.0,0.0,0.0,20.0
57302,Piñon Hills,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,7065.0,2975.0,0.0,29.0,5.0,461.0,3399.0,196.0,4090.0,0.4210898796886058,,,,,0.481104033970276,,0.5789101203113942,,,,,,,
57456,Pittsburg,0,0,2,2,0,0,0,4,4,0.0,0.0,50.0,50.0,0.0,0.0,0.0,100.0,76257.0,12081.0,152.0,1084.0,10464.0,14835.0,32791.0,4850.0,64176.0,0.1584248003461977,,,0.1372201896219363,0.1945395176836225,0.4300064256396134,0.0636007186225526,0.8415751996538022,,,,,,,
57526,Placentia,0,1,0,0,0,0,0,1,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,52826.0,19321.0,0.0,44.0,1083.0,9708.0,19996.0,2674.0,33505.0,0.3657479271570817,,,0.0205012683148449,0.1837731420134025,0.3785257259682732,0.050619013364631,0.6342520728429183,,,,,,,
57540,Placerville,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10762.0,7369.0,18.0,0.0,162.0,112.0,2582.0,519.0,3393.0,0.6847240289908939,,,,,0.2399182308121167,,0.3152759710091061,,,,,,,
57792,Pleasanton,0,0,0,1,0,0,3,4,1,0.0,0.0,0.0,25.0,0.0,0.0,75.0,25.0,76960.0,27812.0,57.0,327.0,1208.0,33663.0,9623.0,4270.0,49148.0,0.3613825363825363,,,0.0156964656964656,0.4374090436590436,0.1250389812889812,0.0554833679833679,0.6386174636174636,,,,,,,
57876,Point Arena,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,789.0,245.0,0.0,0.0,0.0,0.0,471.0,73.0,544.0,0.3105196451204056,,,,,,,0.6894803548795945,,,,,,,
58072,Pomona,0,0,2,4,0,1,1,8,7,0.0,0.0,25.0,50.0,0.0,12.5,12.5,87.5,147943.0,13941.0,665.0,292.0,7786.0,15678.0,106153.0,3428.0,134002.0,0.0942322380916974,,,0.0526283771452518,0.1059732464530258,0.7175263446056928,0.0231710861615622,0.9057677619083024,0.0,0.0,3.5810428975083486,0.5253172307895209,0.0,4.0668028004667445,0.7282503246220207
58240,Porterville,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,63157.0,11762.0,471.0,142.0,905.0,1882.0,46506.0,1489.0,51395.0,0.1862343049859873,0.0074576056494133,,0.0143293696660702,0.0297987554823693,0.7363554317019491,0.0235761673290371,0.8137656950140127,,,,,,,
58296,Port Hueneme,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,21582.0,7171.0,0.0,23.0,542.0,877.0,11949.0,1020.0,14411.0,0.332267630432768,,,,0.0406357149476415,0.5536558242980262,,0.6677323695672319,,,,,,,
58352,Portola,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2441.0,1778.0,12.0,0.0,0.0,137.0,407.0,107.0,663.0,0.7283900040966816,,,,,,,,,,,,,,
58471,Potomac Park,0,0,1,2,0,0,0,3,3,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,100.0,10138.0,847.0,10.0,0.0,488.0,25.0,8670.0,98.0,9291.0,,,,,,0.8551982639573881,,0.9164529492996646,,,,,,,
58520,Poway,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,48713.0,28177.0,146.0,250.0,1329.0,5999.0,9178.0,3634.0,20536.0,0.5784287561841808,,,0.027282244985938,0.1231498778560137,0.1884096647712109,0.0746002093896906,0.4215712438158192,,,,,,,
58870,Prunedale,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,19723.0,7163.0,0.0,182.0,268.0,923.0,9855.0,1332.0,12560.0,0.3631800436039142,,,,0.0467981544389798,0.4996704355321198,0.0675353648025148,0.6368199563960858,,,,,,,
58940,Pumpkin Center,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,220.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,220.0,,,,,,1.0,,1.0,,,,,,,
59426,Rancho Calaveras,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,7131.0,4664.0,20.0,0.0,1.0,498.0,1716.0,232.0,2467.0,0.6540457158883747,,,,,0.2406394615061001,,0.3459542841116253,,,,,,,
59444,Rancho Cordova,0,0,2,0,0,0,3,5,2,0.0,0.0,40.0,0.0,0.0,0.0,60.0,40.0,81849.0,37618.0,204.0,637.0,8148.0,12035.0,17989.0,5218.0,44231.0,0.4596024386370023,,,0.0995491698127038,0.1470390597319454,0.2197827707119207,0.0637515424745568,0.5403975613629978,0.0,0.0,3.077892325315006,0.0,0.0,0.0,0.5669929838047222
59451,Rancho Cucamonga,0,0,2,1,0,3,0,6,6,0.0,0.0,33.33333333333333,16.666666666666664,0.0,50.0,0.0,100.0,175411.0,58516.0,255.0,339.0,14634.0,26332.0,66809.0,8526.0,116895.0,0.333593674284965,,,0.0834269230549965,0.150116013248884,0.3808712110414968,0.0486058456995285,0.666406325715035,0.0,0.0,20.0,20.0,0.0,20.0,20.0
